30074 F 41
30074 M 59
30085 F 45
30085 M 55
30004 F 46
30004 M 54
34659 F 41
34659 M 59
72660 M 49
72660 F 51
30070 M 48
30070 F 52
30002 F 37
30002 M 63
30103 F 42
30103 M 58
30098 F 47
30098 M 53
45171 M 49
45171 F 51
73847 F 44
73847 M 56
30057 F 33
30057 M 67
80150 M 48
80150 F 52
30209 M 49
30209 F 51
73848 M 49
73848 F 51
30284 F 41
30284 M 59
30072 F 47
30072 M 53
73417 M 50
73417 F 50
30031 F 48
30031 M 52
30050 M 0
30050 F 0
30023 M 48
30023 F 52
30146 F 39
30146 M 61
78218 F 34
78218 M 66
30052 F 47
30052 M 53
30064 F 39
30064 M 61
78802 M 0
78802 F 0
30290 F 35
30290 M 65
30010 F 46
30010 M 54
78115 M 0
78115 F 0
30078 F 25
30078 M 75
30008 M 38
30008 F 62
30058 M 42
30058 F 58
30029 M 41
30029 F 59
30196 M 0
30196 F 0
30065 F 50
30065 M 50
34810 F 49
34810 M 51
30044 M 47
30044 F 53
30019 F 37
30019 M 63
30175 F 44
30175 M 56
30107 F 50
30107 M 51
30119 F 49
30119 M 51
78799 M 0
78799 F 0
76405 F 34
76405 M 66
74048 F 39
74048 M 61
34830 M 46
34830 F 54
30894 M 47
30894 F 53
30093 F 39
30093 M 61
76331 M 0
76331 F 0
74398 M 49
74398 F 51
30053 M 0
30053 F 0
51060 M 46
51060 F 54
30244 M 0
30244 F 0
79319 M 40
79319 F 60
31715 F 36
31715 M 64
75618 F 35
75618 M 65
31749 F 42
31749 M 58
78144 M 41
78144 F 59
77820 M 43
77820 F 57
31742 M 36
31742 F 64
31783 F 40
31783 M 60
47777 F 48
47777 M 52
31771 M 50
31771 F 50
31779 M 30
31779 F 70
73422 F 47
73422 M 53
47750 F 39
47750 M 61
47778 F 43
47778 M 57
31707 F 49
31707 M 51
31756 M 0
31756 F 0
72639 F 43
72639 M 57
71597 F 49
71597 M 51
77598 M 0
77598 F 0
78253 F 39
78253 M 61
31746 F 43
31746 M 57
78356 F 44
78356 M 56
31729 F 43
31729 M 57
76624 F 47
76624 M 53
31777 M 23
31777 F 77
31774 F 36
31774 M 64
47749 F 40
47749 M 60
74003 M 29
74003 F 71
71604 M 49
71604 F 51
72642 F 46
72642 M 54
76032 M 40
76032 F 60
79460 M 38
79460 F 62
31706 M 40
31706 F 60
31784 F 19
31784 M 81
31705 M 39
31705 F 61
31733 F 49
31733 M 51
74864 M 0
74864 F 0
47764 F 49
47764 M 51
31730 F 39
31730 M 61
78185 M 40
78185 F 60
78071 F 36
78071 M 64
54302 F 41
54302 M 59
76146 F 34
76146 M 66
74007 F 42
74007 M 58
74002 M 0
74002 F 0
31743 M 46
31743 F 54
78186 F 38
78186 M 62
31714 F 38
31714 M 62
79852 F 37
79852 M 63
47757 F 43
47757 M 57
31741 F 48
31741 M 52
47744 M 26
47744 F 74
79711 M 40
79711 F 60
31759 F 39
31759 M 61
73972 F 48
73972 M 52
71615 M 50
71615 F 50
47752 F 45
47752 M 55
31723 M 45
31723 F 55
73380 F 42
73380 M 58
73036 F 39
73036 M 61
47753 M 20
47753 F 80
79465 F 47
79465 M 53
31725 F 30
31725 M 70
31751 M 48
31751 F 52
71627 F 41
71627 M 59
77966 F 46
77966 M 54
73025 M 48
73025 F 52
73724 M 0
73724 F 0
77337 F 36
77337 M 64
65288 F 43
65288 M 57
72100 F 47
72100 M 53
80055 M 9
80055 F 91
77958 F 36
77958 M 64
71607 F 33
71607 M 67
31709 F 43
31709 M 57
31726 F 41
31726 M 59
31710 F 41
31710 M 59
75520 M 0
75520 F 0
47766 F 46
47766 M 54
76402 F 39
76402 M 61
79710 F 40
79710 M 60
47776 M 0
47776 F 0
75529 F 43
75529 M 57
77294 M 49
77294 F 51
71601 F 46
71601 M 54
74005 M 36
74005 F 64
47773 M 24
47773 F 76
77284 F 23
77284 M 77
72991 M 30
72991 F 70
31708 F 37
31708 M 63
31772 F 31
31772 M 69
78149 F 38
78149 M 62
72961 M 0
72961 F 0
71606 F 41
71606 M 59
78654 F 48
78654 M 52
78060 F 23
78060 M 77
71599 F 31
71599 M 69
76962 F 42
76962 M 58
31787 M 32
31787 F 68
53912 F 43
53912 M 57
78487 F 30
78487 M 70
54299 F 36
54299 M 64
72640 F 38
72640 M 62
31747 F 42
31747 M 58
74074 F 44
74074 M 56
47765 M 43
47765 F 57
71609 M 34
71609 F 66
71612 F 41
71612 M 59
79050 F 43
79050 M 57
79052 M 18
79052 F 82
31765 F 47
31765 M 53
74959 M 39
74959 F 61
76611 F 44
76611 M 56
79905 M 40
79905 F 60
76398 F 50
76398 M 50
47747 F 43
47747 M 57
75621 F 36
75621 M 64
79089 F 34
79089 M 66
77684 F 44
77684 M 56
76717 F 43
76717 M 57
77652 F 42
77652 M 58
78488 M 49
78488 F 51
76825 M 36
76825 F 64
79663 F 38
79663 M 63
79274 F 29
79274 M 71
75622 F 36
75622 M 64
76214 M 49
76214 F 51
72099 F 39
72099 M 61
47748 F 46
47748 M 54
74006 M 0
74006 F 0
76610 F 40
76610 M 60
53907 F 45
53907 M 55
31763 F 39
31763 M 61
76623 F 40
76623 M 60
78280 F 34
78280 M 66
31769 F 39
31769 M 61
31720 F 37
31720 M 63
31758 F 41
31758 M 59
31764 M 50
31764 F 50
77447 F 31
77447 M 69
47740 F 43
47740 M 57
77959 M 44
77959 F 56
31716 M 48
31716 F 52
31738 M 47
31738 F 53
79088 F 30
79088 M 70
71613 F 42
71613 M 58
71626 M 36
71626 F 64
31750 M 47
31750 F 53
76612 F 30
76612 M 70
72962 M 16
72962 F 84
47782 F 43
47782 M 57
73372 F 27
73372 M 73
71598 F 48
71598 M 52
47739 F 37
47739 M 63
75531 F 41
75531 M 59
47775 M 40
47775 F 60
76526 M 0
76526 F 0
72430 F 42
72430 M 58
79417 M 45
79417 F 55
31757 M 40
31757 F 60
31780 M 38
31780 F 62
47781 F 43
47781 M 57
54306 F 49
54306 M 51
31745 F 40
31745 M 60
51692 F 46
51692 M 54
74723 M 0
74723 F 0
79906 F 36
79906 M 64
63650 F 41
63650 M 59
31748 F 49
31748 M 51
78622 F 35
78622 M 65
76399 F 45
76399 M 55
31712 F 40
31712 M 60
31717 F 46
31717 M 54
47742 F 36
47742 M 64
47763 M 0
47763 F 0
47741 M 18
47741 F 82
76488 M 44
76488 F 56
54026 F 47
54026 M 53
73105 M 0
73105 F 0
71720 M 0
71720 F 0
71697 F 28
71697 M 72
79425 M 0
79425 F 0
79397 M 0
79397 F 0
77593 F 49
77593 M 51
78818 F 43
78818 M 57
75112 F 34
75112 M 66
77771 F 31
77771 M 69
77983 F 27
77983 M 73
78844 F 30
78844 M 70
78673 F 47
78673 M 53
73419 F 21
73419 M 79
77982 F 29
77982 M 71
79379 F 25
79379 M 75
75287 F 31
75287 M 69
78195 F 34
78195 M 66
77260 F 41
77260 M 59
79982 F 34
79982 M 66
77984 F 32
77984 M 68
78674 F 48
78674 M 52
75604 F 40
75604 M 60
78666 F 46
78666 M 54
78672 F 47
78672 M 53
78671 F 42
78671 M 58
77549 F 44
77549 M 56
78599 F 34
78599 M 66
73929 F 33
73929 M 67
78471 F 26
78471 M 74
79424 F 26
79424 M 74
73066 F 30
73066 M 70
78668 F 49
78668 M 51
75396 F 43
75396 M 57
78670 F 40
78670 M 60
74967 F 36
74967 M 64
79297 F 36
79297 M 64
78667 F 46
78667 M 54
80030 M 0
80030 F 0
78665 F 48
78665 M 52
71699 F 31
71699 M 69
75113 F 38
75113 M 62
77346 M 44
77346 F 56
78817 F 27
78817 M 73
79295 F 26
79295 M 74
71684 F 33
71684 M 67
80223 F 17
80223 M 83
77584 F 39
77584 M 61
75448 F 32
75448 M 68
76472 F 26
76472 M 74
74196 F 39
74196 M 61
77510 F 30
77510 M 70
80171 M 0
80171 F 0
77981 F 40
77981 M 60
77650 F 48
77650 M 52
73688 M 45
73688 F 55
77299 F 45
77299 M 55
71683 F 24
71683 M 76
71692 F 49
71692 M 51
72431 F 21
72431 M 79
73709 F 33
73709 M 67
78472 F 28
78472 M 72
73989 F 44
73989 M 56
74775 F 34
74775 M 66
74372 F 43
74372 M 57
76160 M 0
76160 F 0
76206 F 31
76206 M 69
74369 F 48
74369 M 52
78109 F 46
78109 M 54
78816 F 44
78816 M 56
79328 F 39
79328 M 61
74627 M 46
74627 F 54
79298 F 37
79298 M 63
77589 M 47
77589 F 53
79296 F 49
79296 M 51
77648 F 28
77648 M 72
79396 F 41
79396 M 59
79984 F 41
79984 M 59
78473 F 44
78473 M 56
75563 F 36
75563 M 64
79299 F 39
79299 M 61
75562 F 27
75562 M 73
79030 F 26
79030 M 74
75397 F 32
75397 M 68
78469 F 31
78469 M 69
77770 F 35
77770 M 65
78684 F 27
78684 M 73
77656 F 30
77656 M 70
75286 F 20
75286 M 80
74371 M 43
74371 F 57
73064 M 40
73064 F 60
75449 F 44
75449 M 56
77884 F 40
77884 M 60
80110 M 0
80110 F 0
78680 F 37
78680 M 63
77591 F 47
77591 M 53
80006 F 36
80006 M 64
79925 M 48
79925 F 52
78669 M 49
78669 F 51
78815 F 26
78815 M 74
77649 F 46
77649 M 54
76149 F 48
76149 M 52
77590 F 48
77590 M 52
75138 F 49
75138 M 51
78077 F 43
78077 M 57
79983 M 0
79983 F 0
77924 F 36
77924 M 64
75446 F 36
75446 M 64
73070 F 38
73070 M 62
72208 F 27
72208 M 73
79293 M 42
79293 F 58
77550 F 39
77550 M 61
75835 F 28
75835 M 72
75686 F 28
75686 M 72
77651 M 0
77651 F 0
77985 F 41
77985 M 59
73744 F 49
73744 M 51
71691 F 48
71691 M 52
74368 F 28
74368 M 72
74370 F 39
74370 M 61
71690 F 27
71690 M 73
75561 F 35
75561 M 65
73797 F 43
73797 M 57
79294 F 47
79294 M 53
73983 F 38
73983 M 62
79385 F 29
79385 M 71
73071 M 49
73071 F 51
71694 F 31
71694 M 69
74338 M 47
74338 F 53
75450 M 43
75450 F 57
80196 M 0
80196 F 0
71689 F 42
71689 M 58
76603 M 48
76603 F 52
76205 F 27
76205 M 73
71698 F 34
71698 M 66
79031 F 31
79031 M 69
71695 M 0
71695 F 0
76276 F 43
76276 M 57
80004 M 0
80004 F 0
78470 F 46
78470 M 54
80005 M 0
80005 F 0
73068 F 36
73068 M 64
73065 F 41
73065 M 59
74195 F 37
74195 M 63
76473 F 46
76473 M 54
78108 M 46
78108 F 54
75673 F 47
75673 M 53
71696 F 47
71696 M 53
77257 F 34
77257 M 66
74774 F 46
74774 M 54
73708 F 44
73708 M 56
71693 F 38
71693 M 62
75687 F 39
75687 M 61
75559 F 31
75559 M 69
79924 M 0
79924 F 0
78901 M 0
78901 F 0
77930 F 27
77930 M 73
78679 M 0
78679 F 0
75378 F 42
75378 M 58
75560 F 41
75560 M 59
73707 F 38
73707 M 62
76949 F 44
76949 M 56
77931 F 37
77931 M 63
71688 F 30
71688 M 70
75114 F 43
75114 M 57
71687 F 38
71687 M 62
78663 M 0
78663 F 0
73723 F 31
73723 M 69
77592 F 48
77592 M 52
73684 F 43
73684 M 57
79510 F 35
79510 M 65
75675 F 33
75675 M 67
74337 F 31
74337 M 69
78323 F 22
78323 M 78
75983 M 42
75983 F 58
73087 F 43
73087 M 57
71686 F 30
71686 M 70
77256 F 47
77256 M 53
75895 F 32
75895 M 68
74339 F 42
74339 M 58
73685 F 45
73685 M 55
73706 M 0
73706 F 0
72207 F 43
72207 M 57
74104 F 44
74104 M 56
74181 F 43
74181 M 57
74114 F 31
74114 M 69
77669 F 38
77669 M 62
74127 F 39
74127 M 61
74146 F 16
74146 M 84
78994 M 25
78994 F 75
74102 F 44
74102 M 56
74436 F 38
74436 M 62
74447 F 44
74447 M 56
77726 F 41
77726 M 59
74134 F 44
74134 M 56
77654 F 42
77654 M 58
74162 F 41
74162 M 59
74190 M 44
74190 F 56
78996 F 41
78996 M 59
74135 F 34
74135 M 66
78422 F 33
78422 M 67
79875 F 38
79875 M 62
74148 F 17
74148 M 83
74180 F 46
74180 M 54
74097 F 45
74097 M 55
74189 M 12
74189 F 88
77655 F 36
77655 M 64
74235 F 34
74235 M 66
74131 F 42
74131 M 58
74178 F 39
74178 M 61
74096 F 46
74096 M 54
74098 F 44
74098 M 56
74184 F 46
74184 M 54
74182 F 41
74182 M 59
79167 F 35
79167 M 65
74157 F 38
74157 M 62
74293 F 39
74293 M 61
74111 F 33
74111 M 67
74475 F 47
74475 M 53
76134 F 46
76134 M 54
74349 F 36
74349 M 64
79908 F 37
79908 M 63
74103 F 46
74103 M 54
74119 M 0
74119 F 0
80259 M 0
80259 F 0
74164 F 38
74164 M 62
77718 F 27
77718 M 73
79634 F 31
79634 M 69
74053 F 31
74053 M 69
74236 F 40
74236 M 60
77662 F 35
77662 M 65
74118 F 35
74118 M 65
74159 F 40
74159 M 60
79645 F 39
79645 M 61
74155 F 30
74155 M 70
77668 F 48
77668 M 52
79010 M 0
79010 F 0
74145 F 27
74145 M 73
78988 F 41
78988 M 59
74108 F 31
74108 M 69
74117 F 36
74117 M 64
74362 F 45
74362 M 55
79043 M 47
79043 F 53
78998 M 47
78998 F 53
74099 F 49
74099 M 51
74084 F 47
74084 M 53
74122 F 38
74122 M 62
74101 F 40
74101 M 60
74125 F 43
74125 M 57
75899 F 35
75899 M 65
74186 M 42
74186 F 58
74158 F 49
74158 M 51
74648 F 46
74648 M 54
79002 M 0
79002 F 0
79362 M 0
79362 F 0
74153 F 22
74153 M 78
75928 F 27
75928 M 73
79909 M 0
79909 F 0
74136 F 46
74136 M 54
78113 F 46
78113 M 54
74133 F 42
74133 M 58
79934 M 0
79934 F 0
77491 M 22
77491 F 78
74130 F 33
74130 M 67
78995 F 49
78995 M 51
74348 F 36
74348 M 64
74091 F 44
74091 M 56
74100 F 48
74100 M 52
74115 F 30
74115 M 70
78325 M 0
78325 F 0
74066 F 35
74066 M 65
78243 M 42
78243 F 58
79009 F 48
79009 M 52
74187 F 43
74187 M 57
79151 F 24
79151 M 76
74110 F 31
74110 M 69
74121 F 37
74121 M 63
73699 M 50
73699 F 50
79631 F 23
79631 M 77
79741 M 0
79741 F 0
74082 F 47
74082 M 53
74132 F 41
74132 M 59
74188 M 23
74188 F 77
74067 M 0
74067 F 0
74065 M 0
74065 F 0
74175 M 0
74175 F 0
74113 F 37
74113 M 63
74123 F 33
74123 M 67
79870 F 38
79870 M 62
79635 M 0
79635 F 0
74107 F 44
74107 M 56
74105 F 32
74105 M 68
74120 F 33
74120 M 67
74152 F 34
74152 M 66
74151 F 50
74151 M 50
74156 F 37
74156 M 63
74124 M 0
74124 F 0
74080 F 32
74080 M 68
73937 F 40
73937 M 60
59899 M 46
59899 F 54
74332 M 49
74332 F 51
76251 F 35
76251 M 65
74481 M 48
74481 F 52
79243 F 34
79243 M 66
73795 F 39
73795 M 61
77741 F 43
77741 M 57
59968 M 0
59968 F 0
76855 M 48
76855 F 52
73052 M 41
73052 F 59
76055 F 42
76055 M 58
73828 F 44
73828 M 56
72400 F 38
72400 M 62
73811 F 41
73811 M 59
79240 F 45
79240 M 55
79837 M 47
79837 F 53
76053 F 39
76053 M 61
76253 F 45
76253 M 55
60195 F 41
60195 M 59
73830 M 0
73830 F 0
60302 F 37
60302 M 63
73798 F 20
73798 M 80
59953 F 31
59953 M 69
78136 F 44
78136 M 56
73971 F 40
73971 M 60
76250 F 45
76250 M 55
73882 F 38
73882 M 62
79248 M 41
79248 F 59
73772 F 44
73772 M 56
73751 F 50
73751 M 50
60244 F 43
60244 M 57
60300 F 38
60300 M 62
59987 F 37
59987 M 63
72401 F 48
72401 M 52
76605 F 46
76605 M 54
76270 F 41
76270 M 59
77559 F 40
77559 M 60
73804 M 46
73804 F 54
76181 M 49
76181 F 51
79198 F 41
79198 M 59
76302 F 40
76302 M 60
73379 F 49
73379 M 51
60243 F 42
60243 M 58
73778 F 41
73778 M 59
59992 F 46
59992 M 54
74382 M 42
74382 F 58
73787 M 26
73787 F 74
73806 F 40
73806 M 60
77794 M 38
77794 F 62
76130 F 50
76130 M 50
77311 F 42
77311 M 58
73955 F 45
73955 M 55
73933 F 19
73933 M 81
73844 F 48
73844 M 52
73883 M 48
73883 F 52
75167 M 50
75167 F 50
73764 F 46
73764 M 54
76670 F 42
76670 M 58
59954 F 47
59954 M 53
60060 M 44
60060 F 56
60080 F 49
60080 M 51
79245 F 34
79245 M 66
76277 F 46
76277 M 54
73500 F 45
73500 M 55
73928 M 0
73928 F 0
79241 F 46
79241 M 54
60072 M 49
60072 F 51
73805 F 46
73805 M 54
73829 M 47
73829 F 53
73779 M 47
73779 F 53
72648 F 42
72648 M 58
72690 F 47
72690 M 53
60189 M 13
60189 F 87
73827 F 49
73827 M 51
60173 M 45
60173 F 55
73777 M 0
73777 F 0
73857 F 44
73857 M 56
79794 F 47
79794 M 53
73885 F 48
73885 M 52
78632 M 0
78632 F 0
60247 M 23
60247 F 77
79239 F 45
79239 M 55
59943 F 37
59943 M 63
73808 F 43
73808 M 57
79242 F 47
79242 M 53
60178 M 47
60178 F 53
79247 M 43
79247 F 57
76254 F 46
76254 M 54
79244 F 38
79244 M 62
79246 F 43
79246 M 57
59956 F 49
59956 M 51
79848 F 48
79848 M 52
73859 F 36
73859 M 64
73834 F 34
73834 M 66
73843 F 37
73843 M 63
76054 M 48
76054 F 52
73700 M 39
73700 F 61
73794 M 43
73794 F 57
60135 M 0
60135 F 0
80210 M 0
80210 F 0
73887 M 34
73887 F 66
74387 F 47
74387 M 53
76014 M 49
76014 F 51
73780 M 46
73780 F 54
73786 F 40
73786 M 60
72402 M 50
72402 F 50
73785 F 40
73785 M 60
74438 M 41
74438 F 59
73960 F 47
73960 M 53
80102 M 0
80102 F 0
76056 F 43
76056 M 57
80103 M 0
80103 F 0
73826 F 36
73826 M 64
76945 F 45
76945 M 55
73936 M 41
73936 F 59
73807 F 43
73807 M 57
59934 F 35
59934 M 65
73884 F 40
73884 M 60
76517 M 49
76517 F 51
73956 F 43
73956 M 57
59918 F 47
59918 M 53
75617 F 41
75617 M 59
60043 F 42
60043 M 58
73931 F 45
73931 M 55
77464 F 45
77464 M 55
75972 M 0
75972 F 0
73722 M 0
73722 F 0
74201 M 0
74201 F 0
79853 M 0
79853 F 0
79466 F 30
79466 M 70
79600 F 26
79600 M 74
76374 M 0
76374 F 0
79193 M 0
79193 F 0
74425 F 22
74425 M 78
74038 F 31
74038 M 69
79771 F 42
79771 M 58
78678 F 25
78678 M 75
73954 F 29
73954 M 71
76474 F 49
76474 M 51
79722 F 38
79722 M 62
80078 F 40
80078 M 60
76403 F 29
76403 M 71
76080 F 32
76080 M 68
79763 F 37
79763 M 63
79503 F 35
79503 M 65
76071 M 0
76071 F 0
74706 M 48
74706 F 52
79989 F 37
79989 M 63
79765 M 0
79765 F 0
77331 F 43
77331 M 57
78209 M 45
78209 F 55
74500 F 44
74500 M 56
76848 M 0
76848 F 0
77995 F 25
77995 M 75
79496 F 26
79496 M 74
79767 F 44
79767 M 56
74697 M 0
74697 F 0
79447 F 42
79447 M 58
79990 M 0
79990 F 0
79761 M 0
79761 F 0
74480 F 40
74480 M 60
76778 M 42
76778 F 58
75976 F 30
75976 M 70
77454 F 27
77454 M 73
77336 M 48
77336 F 52
79764 F 41
79764 M 59
74185 F 28
74185 M 72
79469 F 29
79469 M 71
73833 F 48
73833 M 52
76248 F 31
76248 M 69
75145 F 49
75145 M 51
74474 F 39
74474 M 61
76531 F 35
76531 M 65
76720 F 31
76720 M 69
75356 F 40
75356 M 60
79748 F 44
79748 M 56
75810 F 46
75810 M 54
75805 F 29
75805 M 71
78804 M 45
78804 F 55
73840 F 27
73840 M 73
73837 F 48
73837 M 52
76070 F 48
76070 M 52
73869 F 45
73869 M 55
76069 M 0
76069 F 0
77629 F 29
77629 M 71
74030 F 44
74030 M 56
75809 F 44
75809 M 56
74336 F 38
74336 M 62
77937 F 42
77937 M 58
79468 F 20
79468 M 80
79628 M 0
79628 F 0
77971 F 48
77971 M 52
75235 F 34
75235 M 66
75537 F 49
75537 M 51
73832 F 45
73832 M 55
79952 M 44
79952 F 56
79467 F 28
79467 M 72
74279 F 39
74279 M 61
75546 F 48
75546 M 52
79769 F 38
79769 M 62
76427 M 0
76427 F 0
78689 F 34
78689 M 66
74484 F 40
74484 M 60
78421 F 39
78421 M 61
79471 M 0
79471 F 0
75098 F 32
75098 M 68
76210 M 0
76210 F 0
73831 F 31
73831 M 69
75555 F 40
75555 M 60
76316 F 36
76316 M 64
80042 F 28
80042 M 72
75405 F 32
75405 M 68
73836 F 33
73836 M 67
74391 F 34
74391 M 66
74427 M 47
74427 F 53
74624 F 35
74624 M 65
76074 F 44
76074 M 56
76249 F 36
76249 M 64
75738 F 47
75738 M 53
38841 F 34
38841 M 66
76716 F 25
76716 M 75
74029 M 18
74029 F 82
76388 F 41
76388 M 59
76685 M 50
76685 F 50
74149 F 31
74149 M 69
75096 F 34
75096 M 66
74777 M 39
74777 F 61
76282 F 44
76282 M 56
79770 F 47
79770 M 53
74863 F 45
74863 M 55
79760 F 43
79760 M 57
73835 F 16
73835 M 84
75400 F 49
75400 M 51
79497 M 0
79497 F 0
74238 F 46
74238 M 54
74639 M 49
74639 F 51
74478 F 46
74478 M 54
74407 F 42
74407 M 58
75511 F 39
75511 M 61
74557 F 37
74557 M 63
75750 F 42
75750 M 58
76437 F 33
76437 M 67
74068 F 37
74068 M 63
73904 F 39
73904 M 61
74471 F 37
74471 M 63
74628 F 39
74628 M 61
76212 M 0
76212 F 0
79713 M 0
79713 F 0
76375 F 38
76375 M 62
79729 M 0
79729 F 0
77974 F 37
77974 M 63
74649 F 33
74649 M 67
75403 F 48
75403 M 52
79530 M 0
79530 F 0
78272 F 39
78272 M 61
74443 F 45
74443 M 55
75269 F 43
75269 M 57
76077 M 48
76077 F 52
79340 M 0
79340 F 0
74626 F 40
74626 M 60
75616 M 45
75616 F 55
72455 F 34
72455 M 66
73766 M 48
73766 F 52
72456 F 44
72456 M 56
72463 F 46
72463 M 54
78396 F 41
78396 M 59
78646 F 43
78646 M 57
72462 F 42
72462 M 58
78397 F 42
78397 M 58
72458 F 38
72458 M 62
80188 M 0
80188 F 0
72457 M 47
72457 F 53
72461 F 42
72461 M 58
77715 M 45
77715 F 55
76712 M 0
76712 F 0
76708 F 50
76708 M 50
76378 M 45
76378 F 55
73877 F 48
73877 M 52
72583 M 44
72583 F 56
24861 F 44
24861 M 56
72128 F 49
72128 M 51
72667 F 38
72667 M 62
25667 F 44
25667 M 56
24927 F 48
24927 M 52
74204 M 46
74204 F 54
34969 M 47
34969 F 53
25765 M 40
25765 F 60
24859 M 49
24859 F 51
26082 F 41
26082 M 59
78167 M 0
78167 F 0
71521 M 48
71521 F 52
71520 F 35
71520 M 65
76882 F 47
76882 M 53
50251 M 48
50251 F 52
24858 M 49
24858 F 51
26078 F 49
26078 M 51
78369 F 24
78369 M 76
74078 F 20
74078 M 80
42273 F 38
42273 M 62
24893 F 22
24893 M 78
25018 F 41
25018 M 59
76138 M 0
76138 F 0
80059 M 0
80059 F 0
76938 M 41
76938 F 59
65161 M 43
65161 F 57
26199 M 46
26199 F 54
75140 F 39
75140 M 61
29479 M 45
29479 F 55
26063 F 37
26063 M 63
26077 F 47
26077 M 53
25807 M 46
25807 F 54
24857 F 36
24857 M 64
50475 M 47
50475 F 53
77618 F 49
77618 M 51
25778 F 25
25778 M 75
25745 F 50
25745 M 50
72584 F 44
72584 M 56
72630 M 47
72630 F 53
76787 F 32
76787 M 68
26211 M 46
26211 F 54
53605 M 47
53605 F 53
78883 M 0
78883 F 0
77251 M 46
77251 F 54
74431 M 47
74431 F 53
78368 F 34
78368 M 66
78881 F 33
78881 M 67
79514 M 48
79514 F 52
73060 M 48
73060 F 52
78378 F 32
78378 M 68
38119 F 49
38119 M 51
76688 M 0
76688 F 0
77617 M 47
77617 F 53
25012 F 45
25012 M 55
71622 F 47
71622 M 53
42403 F 50
42403 M 50
25020 F 33
25020 M 67
25676 F 37
25676 M 63
29406 F 42
29406 M 58
25758 F 48
25758 M 52
24864 F 40
24864 M 60
78404 F 32
78404 M 68
26116 F 41
26116 M 59
78370 F 40
78370 M 60
78879 F 47
78879 M 53
76362 M 48
76362 F 52
66185 F 44
66185 M 56
72043 F 42
72043 M 58
24851 F 47
24851 M 53
62582 M 48
62582 F 52
76348 M 0
76348 F 0
76689 M 0
76689 F 0
44747 M 49
44747 F 51
28146 F 43
28146 M 57
24975 F 34
24975 M 66
71568 F 42
71568 M 58
25637 F 43
25637 M 57
72601 F 50
72601 M 50
62469 M 44
62469 F 56
26042 M 45
26042 F 55
76741 F 42
76741 M 58
72665 F 36
72665 M 64
62337 F 50
62337 M 50
76760 F 36
76760 M 64
24952 F 39
24952 M 61
74202 F 40
74202 M 60
24814 F 49
24814 M 51
24863 F 42
24863 M 58
24945 M 46
24945 F 54
73968 M 45
73968 F 55
24855 F 41
24855 M 59
78367 F 35
78367 M 65
25054 M 45
25054 F 55
78028 F 45
78028 M 55
25734 F 43
25734 M 57
26070 F 47
26070 M 53
25715 M 30
25715 F 70
74203 F 44
74203 M 56
25722 F 48
25722 M 52
24865 M 49
24865 F 51
25002 F 39
25002 M 61
79874 F 43
79874 M 57
24977 F 17
24977 M 83
62335 M 41
62335 F 59
62292 M 44
62292 F 56
75308 F 36
75308 M 64
25004 M 47
25004 F 53
38217 M 45
38217 F 55
24911 M 45
24911 F 55
35022 M 43
35022 F 57
35872 F 40
35872 M 60
76748 F 46
76748 M 54
66894 F 32
66894 M 68
78366 M 46
78366 F 54
72595 M 49
72595 F 51
71713 F 39
71713 M 61
24799 F 49
24799 M 51
25042 F 37
25042 M 63
70325 F 31
70325 M 69
73888 M 49
73888 F 51
79516 M 0
79516 F 0
79515 M 50
79515 F 50
24842 M 42
24842 F 58
25057 F 46
25057 M 54
24951 M 46
24951 F 54
25713 F 43
25713 M 57
78882 F 50
78882 M 50
28142 M 48
28142 F 52
26057 F 39
26057 M 61
26117 F 41
26117 M 59
73056 M 47
73056 F 53
24980 F 49
24980 M 51
25000 F 40
25000 M 60
24928 F 48
24928 M 52
25662 M 46
25662 F 54
25052 F 50
25052 M 50
72668 F 44
72668 M 56
72582 M 44
72582 F 56
78365 F 42
78365 M 58
25748 M 45
25748 F 55
24839 F 39
24839 M 61
78163 M 0
78163 F 0
62281 M 46
62281 F 54
24960 M 45
24960 F 55
76379 M 0
76379 F 0
77926 M 42
77926 F 58
25003 F 49
25003 M 51
25015 F 34
25015 M 66
24815 M 47
24815 F 53
24940 F 42
24940 M 58
70529 F 39
70529 M 61
24805 M 40
24805 F 60
24889 F 21
24889 M 79
24949 F 40
24949 M 60
26055 M 49
26055 F 51
41842 F 48
41842 M 52
24816 F 44
24816 M 56
33929 F 30
33929 M 70
34164 F 38
34164 M 62
25055 M 49
25055 F 51
78206 F 47
78206 M 53
43170 M 41
43170 F 59
78880 M 43
78880 F 57
24948 M 38
24948 F 62
62832 M 48
62832 F 52
35198 F 44
35198 M 56
26066 F 42
26066 M 58
78029 F 46
78029 M 54
24993 M 43
24993 F 57
24936 M 50
24936 F 50
24860 F 43
24860 M 57
74429 F 47
74429 M 53
78577 F 48
78577 M 52
25728 M 38
25728 F 62
24897 M 40
24897 F 60
25638 F 36
25638 M 64
74745 F 39
74745 M 61
30614 M 39
30614 F 61
24891 M 50
24891 F 50
24841 M 28
24841 F 72
25718 F 38
25718 M 62
38554 F 33
38554 M 67
24916 M 0
24916 F 0
26039 M 34
26039 F 66
28161 F 38
28161 M 62
26050 M 40
26050 F 60
25011 F 44
25011 M 56
73425 M 26
73425 F 74
34136 M 48
34136 F 52
73721 F 43
73721 M 57
24837 F 39
24837 M 61
78223 M 0
78223 F 0
76380 M 0
76380 F 0
